0018.test,ANKET BEYLE GÖRÜŞÜLDÜ .,,,,,,,
3/görüş,,,,,,,,
8917.test,YAZ SEZONUNDA TAVSİYE EDERİM .,,,,,,,
,1/yaz,,,,,,,
,2/sezon,,,,,,,
3/tavsiye 4/et,,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8918.test,ÇOK FAZLA HİJYENİK DEĞİLDİ .,,,,,,,
,1/çok,,,,,,,
,2/fazla,,,,,,,
,3/hijyenik,,,,,,,
,4/değil,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8919.test,TURGUT BEY İLE GÖRÜŞÜLDÜ .,,,,,,,
,1/turgut,,,,,,,
,2/bey,,,,,,,
,3/ile,,,,,,,
4/görüş,,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8920.test,YAŞADIĞIM SIKINTILARDAN DOLAYI KARARSIZIM .,,,,,,,
,1/yaşa,,,,,,,
,2/sıkıntı,,,,,,,
,3/dolayı,,,,,,,
,4/kararsız,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8921.test,FİYATI UYGUNDU YEMEKLERİN .,,,,,,,
,1/fiyat,,,,,,,
,2/uygun,,,,,,,
,3/yemek,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8922.test,VERDİĞİM ÜCRETE GÖRE HİZMET YETERLİ DEĞİL .,,,,,,,
,1/ver,,,,,,,
,2/ücret,,,,,,,
,3/göre,,,,,,,
,4/hizmet,,,,,,,
,5/yeterli,,,,,,,
,6/değil,,,,,,,
,7/.,,,,,,,
,,,,,,,,
8923.test,FİYATINA GÖRE GİDİLEBİLECEK .,,,,,,,
,1/fiyat,,,,,,,
,2/göre,,,,,,,
,3/git,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8924.test,YEMEK HARİCİNDE HER ŞEY İYİYDİ .,,,,,,,
,1/yemek,,,,,,,
,2/haricinde,,,,,,,
,3/her,,,,,,,
,4/şey,,,,,,,
,5/iyi,,,,,,,
,6/.,,,,,,,
,,,,,,,,
8925.test,ESKİ BİR TESİS OLDUĞU İÇİN .,,,,,,,
,1/eski,,,,,,,
,2/bir,,,,,,,
,3/tesis,,,,,,,
,4/ol,,,,,,,
,5/için,,,,,,,
,6/.,,,,,,,
,,,,,,,,
8926.test,ESKİ BİR TESİS OLDUĞU İÇİN .,,,,,,,
,1/eski,,,,,,,
,2/bir,,,,,,,
,3/tesis,,,,,,,
,4/ol,,,,,,,
,5/için,,,,,,,
,6/.,,,,,,,
,,,,,,,,
8927.test,YEMEKLER KALİTESİZ .,,,,,,,
,1/yemek,,,,,,,
,2/kalitesiz,,,,,,,
,3/.,,,,,,,
,,,,,,,,
8928.test,YAVAŞ HİZMET VERİLİYORDU AMA YEMEKLER İYİYDİ .,,,,,,,
,1/yavaş,,,,,,,
,2/hizmet,,,,,,,
3/ver,,,,,,,,
,4/ama,,,,,,,
,5/yemek,,,,,,,
,6/iyi,,,,,,,
,7/.,,,,,,,
,,,,,,,,
8929.test,YAVAŞ HİZMET VERİLİYORDU .,,,,,,,
,1/yavaş,,,,,,,
,2/hizmet,,,,,,,
3/ver,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8930.test,VERDİĞİM ÜCRETE GÖRE ALDIĞIM HİZMET NORMALDİ .,,,,,,,
,1/ver,,,,,,,
,2/ücret,,,,,,,
,3/göre,,,,,,,
,4/al,,,,,,,
,5/hizmet,,,,,,,
,6/normal,,,,,,,
,7/.,,,,,,,
,,,,,,,,
8931.test,UYGUN OLURSA EDERİM .,,,,,,,
,1/uygun,,,,,,,
,2/ol,,,,,,,
3/et,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8932.test,DENİZİ GÜZEL OLDUĞU .,,,,,,,
,1/deniz,,,,,,,
,2/güzel,,,,,,,
,3/ol,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8933.test,DENİZİ GÜZEL OLDUĞU İÇİN .,,,,,,,
,1/deniz,,,,,,,
,2/güzel,,,,,,,
,3/ol,,,,,,,
,4/için,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8935.test,UMUT BEYDİ .,,,,,,,
,1/umut,,,,,,,
,2/bey,,,,,,,
,3/.,,,,,,,
,,,,,,,,
8936.test,TEŞEKKÜR EDERİM İYİ GÜNLER .,,,,,,,
1/teşekkür 2/et,,,,,,,,
,3/iyi,,,,,,,
,4/gün,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8937.test,TESİSTEN ÇOK MEMNUN KALDIK ÇOK GÜZELDİ .,,,,,,,
,1/tesis,,,,,,,
,2/çok,,,,,,,
3/memnun 4/kal,,,,,,,,
,5/çok,,,,,,,
,6/güzel,,,,,,,
,7/.,,,,,,,
,,,,,,,,
8938.test,HİZMET KALİTESİ VE TEMİZLİĞİ .,,,,,,,
,1/hizmet,,,,,,,
,2/kalite,,,,,,,
,3/ve,,,,,,,
,4/temizlik,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8939.test,YEMEKLER BİRAZ ZAYIFTI .,,,,,,,
,1/yemek,,,,,,,
,2/biraz,,,,,,,
,3/zayıf,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8940.test,TUĞÇE HANIMA 5 PUAN VERİRİM .,,,,,,,
,1/tuğçe,,,,,,,
,2/hanım,,,,,,,
,3/5,,,,,,,
4/puan 5/ver,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
8942.test,VASATIN ALTINDAYDI .,,,,,,,
,1/vasat,,,,,,,
,2/alt,,,,,,,
,3/.,,,,,,,
,,,,,,,,
8943.test,VERDİĞİM PARAYI HAK ETMEDİLER .,,,,,,,
,1/ver:ARG1,,,,,,,
,2/para:ARG1,,,,,,,
3/hak 4/et,,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8944.test,YEMEKLER HARİÇ İYİYDİ .,,,,,,,
,1/yemek,,,,,,,
,2/hariç,,,,,,,
,3/iyi,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8945.test,VERDİĞİM ÜCRETE KARŞILIK BEKLENTİLERİMİ KARŞILAMADI .,,,,,,,
,1/ver,,,,,,,
,2/ücret,,,,,,,
,3/karşılık,,,,,,,
,4/beklenti,,,,,,,
5/karşıla,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
8946.test,YABANCILARLA DAHA ÇOK İLGİLENİYORLAR .,,,,,,,
,1/yabancı,,,,,,,
,2/daha,,,,,,,
,3/çok,,,,,,,
4/ilgilen,,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8947.test,VERDİĞİM ÜCRETİ HAKETMEDİ .,,,,,,,
,1/ver,,,,,,,
,2/ücret,,,,,,,
3/haket,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8948.test,YEMEK HİZMETLERİ İYİYDİ .,,,,,,,
,1/yemek,,,,,,,
,2/hizmet,,,,,,,
,3/iyi,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8949.test,TESİSİN HİZMETİ GÜZELDİ KONUMU İYİYDİ PERSONELLERİ İLGİLİYDİ .,,,,,,,
,1/tesis,,,,,,,
,2/hizmet,,,,,,,
,3/güzel,,,,,,,
,4/konum,,,,,,,
,5/iyi,,,,,,,
,6/personel,,,,,,,
,7/ilgili,,,,,,,
,8/.,,,,,,,
,,,,,,,,
8950.test,VERDİĞİMİZ ÜCRETE GÖRE MEMNUN KALMADIM .,,,,,,,
,1/ver,,,,,,,
,2/ücret,,,,,,,
,3/göre,,,,,,,
4/memnun 5/kal,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
8951.test,YEMEKLERİNDEN .,,,,,,,
,1/yemek,,,,,,,
,2/.,,,,,,,
,,,,,,,,
8952.test,YARDIMCILARDI .,,,,,,,
,1/yardımcı,,,,,,,
,2/.,,,,,,,
,,,,,,,,
8953.test,YEMEKLER LEZZET VE ÇEŞİT OLARAK ORTA DERECEDEYDİ .,,,,,,,
,1/yemek,,,,,,,
,2/lezzet,,,,,,,
,3/ve,,,,,,,
,4/çeşit,,,,,,,
,5/ol,,,,,,,
,6/orta,,,,,,,
,7/derece,,,,,,,
,8/.,,,,,,,
,,,,,,,,
8955.test,UÇAKLAR ÇOK DARDI .,,,,,,,
,1/uçak,,,,,,,
,2/çok,,,,,,,
,3/dar,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8956.test,VERDİĞİM FİYATI KARŞILAMADI .,,,,,,,
,1/ver,,,,,,,
,2/fiyat,,,,,,,
3/karşıla,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8957.test,TESİS İYİ DEĞİLDİ .,,,,,,,
,1/tesis,,,,,,,
,2/iyi,,,,,,,
,3/değil,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8958.test,UFAK VE ESKİYDİ .,,,,,,,
,1/ufak,,,,,,,
,2/ve,,,,,,,
,3/eski,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8959.test,YATAK HİÇ RAHAT DEĞİLDİ .,,,,,,,
,1/yatak,,,,,,,
,2/hiç,,,,,,,
,3/rahat,,,,,,,
,4/değil,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8960.test,TESİS ÇOK TEMİZ DEĞİLDİ .,,,,,,,
,1/tesis,,,,,,,
,2/çok,,,,,,,
,3/temiz,,,,,,,
,4/değil,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8961.test,UCUZA GİTTİK .,,,,,,,
,1/ucuz,,,,,,,
2/git,,,,,,,,
,3/.,,,,,,,
,,,,,,,,
8964.test,UFAK OLMASI .,,,,,,,
,1/ufak,,,,,,,
,2/ol,,,,,,,
,3/.,,,,,,,
,,,,,,,,
8965.test,UMUT BEYLE GÖRÜŞÜLDÜ .,,,,,,,
,1/umut,,,,,,,
,2/bey,,,,,,,
3/görüş,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8966.test,YEMEK KALİTESİ ÇOK DÜŞÜKTÜ .,,,,,,,
,1/yemek,,,,,,,
,2/kalite,,,,,,,
,3/çok,,,,,,,
,4/düşük,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8967.test,VOLKAN KOKU .,,,,,,,
,1/volkan,,,,,,,
,2/kok,,,,,,,
,3/.,,,,,,,
,,,,,,,,
8969.test,YEMEKLER DE LEZZET KÖTÜYDÜ .,,,,,,,
,1/yemek,,,,,,,
,2/de,,,,,,,
,3/lezzet,,,,,,,
,4/kötü,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8970.test,YEMEKLERİ VE SERVİSİ .,,,,,,,
,1/yemek,,,,,,,
,2/ve,,,,,,,
,3/servis,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8971.test,YEMEKLERİ VE SERVİSİ GÜZELDİ .,,,,,,,
,1/yemek,,,,,,,
,2/ve,,,,,,,
,3/servis,,,,,,,
,4/güzel,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8972.test,VERDİĞİM ÜCRETİN TAM KARŞILIĞINI ALAMADIM .,,,,,,,
,1/ver,,,,,,,
,2/ücret,,,,,,,
,3/tam,,,,,,,
,4/karşılık,,,,,,,
5/al,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
8973.test,TUVALETTE KOKU VARDI .,,,,,,,
,1/tuvalet,,,,,,,
,2/kok,,,,,,,
,3/var,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8974.test,FİYATINA GÖRE HİZMETİ DÜŞÜKTÜ .,,,,,,,
,1/fiyat,,,,,,,
,2/göre,,,,,,,
,3/hizmet,,,,,,,
,4/düşük,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8975.test,FİYATINA GÖRE HİZMETİ İYİYDİ .,,,have-degree,,,,
,1/fiyat,,,,o:ARG1,,,
,2/göre,,,,4/iyi:ARG2,,,
,3/hizmet,,,,,3/gayet:mod,,
,4/iyi,,,,1/fiyat:ARG4,,,
,5/.,,,,,o:poss,,
,,,,,,,,
8976.test,UĞUR BEYE 5 PUAN VERİYORUM .,,,,,,,
,1/uğur,,,,,,,
,2/bey,,,,,,,
,3/5,,,,,,,
4/puan 5/ver,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
8978.test,VARSA 6 PUAN VERİRİM .,,,,,,,
,1/var,,,,,,,
,2/6,,,,,,,
3/puan 4/ver,,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8979.test,HİZMET AÇISINDAN GÜZEL .,,,,,,,
,1/hizmet,,,,,,,
,2/aç,,,,,,,
,3/güzel,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8980.test,UYGUN BİR OTELDİ .,,,,,,,
,1/uygun,,,,,,,
,2/bir,,,,,,,
,3/otel,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8981.test,ÇOK HOŞ DEĞİLDİ .,,,,,,,
,1/çok,,,,,,,
,2/hoş,,,,,,,
,3/değil,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8982.test,YATAKLAR DARDI .,,,,,,,
,1/yatak,,,,,,,
,2/dar,,,,,,,
,3/.,,,,,,,
,,,,,,,,
8983.test,UMDUĞUMDAN DAHA İYİYDİ .,,,,,,,
,1/um,,,,,,,
,2/daha,,,,,,,
,3/iyi,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8984.test,ÇOK EFENDİ BİRİYDİ .,,,,,,,
,1/çok,,,,,,,
,2/efendi,,,,,,,
,3/biri,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8985.test,YARDIMCI OLDULAR HER KONUDA .,,,,,,,
1/yardımcı 2/ol,,,,,,,,
,3/her,,,,,,,
,4/konu,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8987.test,OTELİN DENİZİ VE HAVUZU .,,,,,,,
,1/otel,,,,,,,
,2/deniz,,,,,,,
,3/ve,,,,,,,
,4/havuz,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8988.test,VERDİĞİM PARANIN KARŞILIĞI BU DEĞİLDİ .,,,,,,,
,1/ver,,,,,,,
,2/para,,,,,,,
,3/karşılık,,,,,,,
,4/bu,,,,,,,
,5/değil,,,,,,,
,6/.,,,,,,,
,,,,,,,,
8989.test,UYGUN FİYATLI OLURSA TERCİH EDERİM .,,,,,,,
,1/uygun,,,,,,,
,2/fiyat,,,,,,,
,3/ol,,,,,,,
4/tercih 5/et,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
8990.test,YATAKLAR ÇOK SERTTİ .,,,,,,,
,1/yatak,,,,,,,
,2/çok,,,,,,,
,3/sert,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8991.test,UFUK BEYLE GÖRÜŞÜLDÜ .,,,,,,,
,1/ufuk,,,,,,,
,2/bey,,,,,,,
3/görüş,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8992.test,TEŞEKKÜRLER İLGİLENMİYORUM .,,,,,,,
,1/teşekkür,,,,,,,
2/ilgilen,,,,,,,,
,3/.,,,,,,,
,,,,,,,,
8993.test,AİLE OLARAK TAVSİYE EDERİM .,,,,,,,
,1/aile,,,,,,,
,2/ol,,,,,,,
3/tavsiye 4/et,,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8994.test,AİLE OLARAK TAVSİYE EDERİM .,,,,,,,
,1/aile,,,,,,,
,2/ol,,,,,,,
3/tavsiye 4/et,,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8995.test,YABANCILARA HİTAP EDİYORDU .,,,,,,,
,1/yabancı,,,,,,,
2/hitap 3/et,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8996.test,VİLDAN HANIM İLE GÖRÜŞÜLDÜ .,,,,,,,
,1/vildan,,,,,,,
,2/hanım,,,,,,,
,3/ile,,,,,,,
4/görüş,,,,,,,,
,5/.,,,,,,,
,,,,,,,,
8997.test,TRANSFERDEN MEMNUN KALMADIM .,,,,,,,
,1/transfer,,,,,,,
2/memnun 3/kal,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8998.test,TÜLAY HANIMLA GÖRÜŞÜLDÜ .,,,,,,,
,1/tülay,,,,,,,
,2/hanım,,,,,,,
3/görüş,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
8999.test,UTKU BEY .,,,,,,,
,1/utku,,,,,,,
,2/bey,,,,,,,
,3/.,,,,,,,
,,,,,,,,
9000.test,TURDAN MEMNUN KALMADIM .,,,,,,,
,1/tur,,,,,,,
2/memnun 3/kal,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9002.test,OTELİN DİZAYNI GÜZELDİ .,,,,,,,
,1/otel,,,,,,,
,2/dizayn,,,,,,,
,3/güzel,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9003.test,OTELİN DİZAYNI GÜZELDİ .,,,,,,,
,1/otel,,,,,,,
,2/dizayn,,,,,,,
,3/güzel,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9004.test,YEMEKLER HİÇ İYİ DEĞİL .,,,,,,,
,1/yemek,,,,,,,
,2/hiç,,,,,,,
,3/iyi,,,,,,,
,4/değil,,,,,,,
,5/.,,,,,,,
,,,,,,,,
9005.test,SERVİSLER HİÇ İYİ DEĞİL TESİS ÇOK ESKİ .,,,,,,,
,1/servis,,,,,,,
,2/hiç,,,,,,,
,3/iyi,,,,,,,
,4/değil,,,,,,,
,5/tesis,,,,,,,
,6/çok,,,,,,,
,7/eski,,,,,,,
,8/.,,,,,,,
,,,,,,,,
9006.test,TUĞBA BALABAN .,,,,,,,
,1/tuğba 2/balaban,,,,,,,
,3/.,,,,,,,
,,,,,,,,
9007.test,VERDİĞİM PARAYA GÖRE HİZMET KÖTÜYDÜ .,,,,,,,
,1/ver,,,,,,,
,2/para,,,,,,,
,3/göre,,,,,,,
,4/hizmet,,,,,,,
,5/kötü,,,,,,,
,6/.,,,,,,,
,,,,,,,,
9008.test,VERDİĞİMİZ PARAYA GÖRE HİZMET İYİ DEĞİLDİ .,,,,,,,
,1/ver,,,,,,,
,2/para,,,,,,,
,3/göre,,,,,,,
,4/hizmet,,,,,,,
,5/iyi,,,,,,,
,6/değil,,,,,,,
,7/.,,,,,,,
,,,,,,,,
9009.test,YANLIŞ YÖNLENDİRME OLDU .,,,,,,,
,1/yanlış 2/yönlen,,,,,,,
3/ol,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9012.test,TRANSFER ÇOK İYİYDİ .,,,,,,,
,1/transfer,,,,,,,
,2/çok,,,,,,,
,3/iyi,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9013.test,YEMEK ÇEŞİDİ YOKTU .,,,,,,,
,1/yemek,,,,,,,
,2/çeşit,,,,,,,
,3/yok,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9014.test,TÜM PERSONEL GÜLER YÜZLÜ VE İLGİLİ .,,,,,,,
,1/tüm,,,,,,,
,2/personel,,,,,,,
,3/güler 4/yüz,,,,,,,
,5/ve,,,,,,,
,6/ilgili,,,,,,,
,7/.,,,,,,,
,,,,,,,,
9015.test,TÜM PERSONEL GÜLER .,,,,,,,
,1/tüm,,,,,,,
,2/personel,,,,,,,
,3/güler,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9016.test,TÜM PERSONEL GÜLER YÜZLÜ .,,,,,,,
,1/tüm,,,,,,,
,2/personel,,,,,,,
,3/güler 4/yüz,,,,,,,
,5/.,,,,,,,
,,,,,,,,
9017.test,BULUNDUĞU KONUM GÜZELDİ .,,,,,,,
,1/bul,,,,,,,
,2/konum,,,,,,,
,3/güzel,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9018.test,YEMEKLER GÜZEL DEĞİL .,,,,,,,
,1/yemek,,,,,,,
,2/güzel,,,,,,,
,3/değil,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9019.test,DİNLENMEK İÇİN UYGUN .,,,,,,,
,1/dinlen,,,,,,,
,2/için,,,,,,,
,3/uygun,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9021.test,VASAT BİR TESİS .,,,,,,,
,1/vasat,,,,,,,
,2/bir,,,,,,,
,3/tesis,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9022.test,VERDİĞİM ÜCRETE GÖRE KARŞILIĞINI ALAMADIM .,,,,,,,
,1/ver,,,,,,,
,2/ücret,,,,,,,
,3/göre,,,,,,,
,4/karşılık,,,,,,,
5/al,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
9023.test,UÇAK KONFORLU DEĞİLDİ .,,,,,,,
,1/uçak,,,,,,,
,2/konforlu,,,,,,,
,3/değil,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9024.test,ÇEVRE DÜZENLEMESİ GÜZEL .,,,,,,,
,1/çevre,,,,,,,
,2/düzenle,,,,,,,
,3/güzel,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9026.test,TESİSİN ÜCRETİ FAZLAYDI .,,,,,,,
,1/tesis,,,,,,,
,2/ücret,,,,,,,
,3/fazla,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9027.test,VELİ BEYDİ .,,,,,,,
,1/veli,,,,,,,
,2/bey,,,,,,,
,3/.,,,,,,,
,,,,,,,,
9028.test,WEB SİTESİNDEN ALDIM .,,,,,,,
,1/web,,,,,,,
,2/site,,,,,,,
3/al,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9029.test,VERDİĞİM ÜCRETE GÖRE BEKLENTİMİ KARŞILAMADI .,,,,,,,
,1/ver,,,,,,,
,2/ücret,,,,,,,
,3/göre,,,,,,,
,4/beklenti,,,,,,,
5/karşıla,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
9030.test,UYGUN KALİTE YOK .,,,,,,,
,1/uygun,,,,,,,
,2/kalite,,,,,,,
,3/yok,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9031.test,ÇALIŞANLARI ÇOK GÜLER YÜZLÜ .,,,,,,,
,1/çalışan,,,,,,,
,2/çok,,,,,,,
,3/güler 4/yüz,,,,,,,
,5/.,,,,,,,
,,,,,,,,
9032.test,UFUK BEY ÇOK İLGİLENDİ .,,,,,,,
,1/ufuk,,,,,,,
,2/bey,,,,,,,
,3/çok,,,,,,,
4/ilgilen,,,,,,,,
,5/.,,,,,,,
,,,,,,,,
9033.test,YATAK KÜÇÜKTÜ .,,,,,,,
,1/yatak,,,,,,,
,2/küçük,,,,,,,
,3/.,,,,,,,
,,,,,,,,
9034.test,YASEMİN HANIM BİZİMLE ÇOK İLGİLENDİ .,,,,,,,
,1/yasemin,,,,,,,
,2/hanım,,,,,,,
,3/biz,,,,,,,
,4/çok,,,,,,,
5/ilgilen,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
9035.test,UYGUN BENCE .,,,,,,,
,1/uygun,,,,,,,
,2/ben,,,,,,,
,3/.,,,,,,,
,,,,,,,,
9036.test,TUVALETLERİ PİSTİ .,,,,,,,
,1/tuvalet,,,,,,,
,2/pis,,,,,,,
,3/.,,,,,,,
,,,,,,,,
9037.test,UÇAK BİRAZ KÜÇÜKTÜ .,,,,,,,
,1/uçak,,,,,,,
,2/biraz,,,,,,,
,3/küçük,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9038.test,TESİSİN ÇALIŞANLARI GÜLER .,,,,,,,
,1/tesis,,,,,,,
,2/çalışan,,,,,,,
,3/güler,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9039.test,TESİSİN ÇALIŞANLARI GÜLER .,,,,,,,
,1/tesis,,,,,,,
,2/çalışan,,,,,,,
,3/güler,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9040.test,TEŞEKKÜR EDİP KAPATTI .,,,,,,,
,1/teşekkür 2/et,,,,,,,
3/kapat,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9041.test,TESİSİN YEMEKLERİ GÜZELDİ KONUMU İYİYDİ PERSONELLERİ İLGİLİYDİ .,,,,,,,
,1/tesis,,,,,,,
,2/yemek,,,,,,,
,3/güzel,,,,,,,
,4/konum,,,,,,,
,5/iyi,,,,,,,
,6/personel,,,,,,,
,7/ilgili,,,,,,,
,8/.,,,,,,,
,,,,,,,,
9042.test,YARDIMCI OLUNMADI .,,,,,,,
1/yardımcı 2/ol,,,,,,,,
,3/.,,,,,,,
,,,,,,,,
9043.test,YAŞADIĞIM SORUNLARDAN DOLAYI .,,,,,,,
,1/yaşa,,,,,,,
,2/sorun,,,,,,,
,3/dolayı,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9044.test,VERMİŞ OLDUĞUMUZ ÜCRETİN KARŞILIĞINI ALAMADIK .,,,,,,,
,1/ver,,,,,,,
,2/ol,,,,,,,
,3/ücret,,,,,,,
,4/karşılık,,,,,,,
5/al,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
9045.test,VERDİĞİMİZ PARAYI HAKETMİYOR .,,,,,,,
,1/ver,,,,,,,
,2/para,,,,,,,
3/haket,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9046.test,UFUK BEY .,,,,,,,
,1/ufuk,,,,,,,
,2/bey,,,,,,,
,3/.,,,,,,,
,,,,,,,,
9047.test,YEMEKLERİ DÜZELTİRLERSE .,,,,,,,
,1/yemek,,,,,,,
,2/düzelt,,,,,,,
,3/.,,,,,,,
,,,,,,,,
9048.test,YAŞADIĞIM SIKINTILARDAN DOLAYI TERCİH ETMEM .,,,,,,,
,1/yaşa,,,,,,,
,2/sıkıntı,,,,,,,
,3/dolayı,,,,,,,
4/tercih 5/et,,,,,,,,
,6/.,,,,,,,
,,,,,,,,
9049.test,ÇOK BAKIMSIZ .,,,,,,,
,1/çok,,,,,,,
,2/bakımsız,,,,,,,
,3/.,,,,,,,
,,,,,,,,
9050.test,TOLGA BEY İLGİLENDİ BİZİMLE .,,,,,,,
,1/tolga,,,,,,,
,2/bey,,,,,,,
3/ilgilen,,,,,,,,
,4/biz,,,,,,,
,5/.,,,,,,,
,,,,,,,,
9051.test,TEMİZ BİR TESİSTİ ODAM .,,,,,,,
,1/temiz,,,,,,,
,2/bir,,,,,,,
,3/tesis,,,,,,,
,4/oda,,,,,,,
,5/.,,,,,,,
,,,,,,,,
9052.test,VERDİĞİMİZ ÜCRETE GÖRE KALİTE DÜŞÜKTÜ .,,,,,,,
,1/ver,,,,,,,
,2/ücret,,,,,,,
,3/göre,,,,,,,
,4/kalite,,,,,,,
,5/düşük,,,,,,,
,6/.,,,,,,,
,,,,,,,,
9053.test,YEMEK SUNUMLARI İYİYDİ .,,,,,,,
,1/yemek,,,,,,,
,2/sunum,,,,,,,
,3/iyi,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9054.test,YEMEKLER AYNIYDI VE LEZZET YOKTU .,,,,,,,
,1/yemek,,,,,,,
,2/aynı,,,,,,,
,3/ve,,,,,,,
,4/lezzet,,,,,,,
,5/yok,,,,,,,
,6/.,,,,,,,
,,,,,,,,
9056.test,VERDİĞİ HİZMETE GÖRE PAHALIYDI .,,,,,,,
,1/ver,,,,,,,
,2/hizmet,,,,,,,
,3/göre,,,,,,,
,4/pahalı,,,,,,,
,5/.,,,,,,,
,,,,,,,,
9057.test,YANLIŞ BİLGİLENDİRME YAPTI .,,,,,,,
,1/yanlış,,,,,,,
,2/bilgilen,,,,,,,
3/yap,,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9058.test,TÜRK HAVA YOLLARIYDI .,,,,,,,
,1/türk,,,,,,,
,2/hava,,,,,,,
,3/yol,,,,,,,
,4/.,,,,,,,
,,,,,,,,
9059.test,TESİSTEN MEMNUN KALMADIĞIM İÇİN TERCİH ETMEKTE KARARSIZIM .,,,,,,,
,1/tesis,,,,,,,
,2/memnun 3/kal,,,,,,,
,4/için,,,,,,,
,5/tercih 6/et,,,,,,,
,7/kararsız,,,,,,,
,8/.,,,,,,,
,,,,,,,,
9060.test,ÇOCUKLARA YÖNELİK BİR OTEL .,,,,,,,
,1/çocuk,,,,,,,
,2/yönelik,,,,,,,
,3/bir,,,,,,,
,4/otel,,,,,,,
,5/.,,,,,,,
,,,,,,,,
9061.test,YEMEK KONUSUNDA ETMEM .,,,,,,,
